draw,age_group,A0,A1,A2,A3,E0,E1,E2,E3,I0,I1,I2,I3,R0,R1,R2,R3,S0,S1,S2,S3
85,7,2.68635769189481,0.889050992682246,0.0238703485165668,0.000119267146002045,28.8274706486268,11.0765271780987,0.331561393230928,0.00167225845105065,39.7039360008214,13.1400311363692,0.352799924104887,0.00176274929662317,20965.2478002217,1233.39037955677,19.5590083607357,0.0827697745898149,19418.4981631255,8524.2727471208,371.888858625166,5.06928994005814
85,8,2.3370608971089,1.01509864484579,0.0312540027131069,0.000198067412275767,25.0278888641356,12.6316337915701,0.433203783952088,0.00276420022404076,34.5413853742554,15.002995226987,0.461929149358895,0.00292740459864021,23350.074315335,1547.80751318436,29.6553667580415,0.165470057776667,16835.8962687886,9711.95391205288,485.012515128953,8.34570835135144
85,9,2.07658215665604,1.10650345935015,0.0400365498874885,0.000328267249360338,22.2006085487003,13.7556715979754,0.553639918127332,0.00456219098432732,30.6915513511398,16.3539437310517,0.591733788550442,0.00485173731669941,24930.4380695999,1884.48577200983,44.9816454775882,0.320717394882414,14916.8061491031,10568.2621012281,618.609986957862,13.7244969968616
85,10,1.88331633657138,1.17116505396788,0.0512651066826465,0.000538089677775024,20.1060226279079,14.5467112801214,0.707170730783102,0.00745358464839389,27.8351135152776,17.30963173275,0.757690057785045,0.00795287916927137,25865.3674011775,2278.48811703906,68.3889748591956,0.594817084315833,13496.4422907539,11168.4515804496,788.490671991186,22.358296033738
85,11,1.73135746455491,1.21772857332934,0.0660499973515192,0.000859803598209449,18.4619167657149,15.1113890772895,0.908956054544665,0.0118804630608876,25.5891857494026,17.9978330837013,0.976208371510426,0.0127077593350963,26309.9603914365,2767.91204542412,103.00713853497,1.04999419571912,12382.8152628366,11593.9479866767,1011.40913527891,35.5605586283919
85,12,1.59979986328706,1.25299545699758,0.0852138912863556,0.00132581187898182,17.0419252912289,15.5333838076677,1.17020905007344,0.0182851065002967,23.6447854943956,18.5190719702192,1.25944765145106,0.0195952870129866,26381.948780465,3380.77681924615,151.666171979192,1.76842470184904,11422.5261164354,11908.5221100854,1299.74012509089,54.6411417958661
85,13,40.8146923456294,83.7680911794315,33.1200272235846,8.99114223663754,136.770944079784,315.398899085211,135.082227316604,36.2375693806289,153.654695865188,310.433891758688,121.915845739038,33.0564796471254,227273.376177219,139772.012721255,54057.9617902733,16998.5044336192,36884.0234953383,95819.255882249,58632.9733589705,41759.6878690116
85,14,9.04252466961791,47.8048816023345,38.4158787636774,20.5259305978601,28.7530886476352,176.355511659529,155.55636778733,82.4015850692356,33.3044275194786,175.78126234284,141.229872568844,75.4591898937391,133776.862732588,155451.307340318,101189.174672119,48339.8618128819,8057.37651782338,56585.6805414024,71793.8595011714,101183.514552929
85,15,2.02072342922973,26.8502207304616,35.2518720451289,32.3529096948676,6.43884562791424,99.0343099021617,142.518684584408,129.646977498251,7.42981135760564,98.7095951979541,129.595931503883,118.938492024853,73374.9579075782,133178.176213199,124477.228441562,88609.4458093954,1812.77409124428,31788.5012633571,65693.0310724129,158950.742831052
85,16,0.50532538900156,15.1296942542997,28.4683298113695,42.3658449089406,1.61464627931251,55.7565661734356,114.920604934792,169.497926580158,1.85773808583547,55.6210646010019,104.657672209996,155.7488873057,40373.3756442044,102296.939864199,125268.163448926,131661.419603963,455.487639796858,17885.020929012,52902.9871263615,207515.813001721
85,17,0.66936791320157,73.5408443333406,202.22683086834,1321.5661641492,0.911534193933876,111.099384213421,332.941681626394,2141.43517523446,0.600739398494079,64.0693316167847,175.543040894246,1141.73033424498,44595.5727217541,170626.651357853,330188.167959405,1660116.97664934,110.851142633554,15104.5289897369,64881.60035205,1105077.91523035
85,18,0.0327624965289932,14.125232449764,48.8095147444156,1359.70592391427,0.0425768504419913,21.0440738823325,79.6025194810618,2193.11514246709,0.0283403144317708,12.1874035856596,42.109924667543,1172.99502211106,9297.38030147104,44789.2330954819,112021.040545324,2041192.77886188,5.21658779262603,2931.71507153169,15927.7207232187,1165212.50549296
85,19,0.00123774324949347,1.8727458533374,8.37895680560464,2179.38804223221,0.00121671325015595,2.15173989440578,10.5494705349354,2718.30186311072,0.000632779340283125,0.91262241044354,4.06267282286511,1045.16501432417,1744.42008799077,10104.7105744843,31594.1880520548,3595606.64019889,0.313953015915558,648.609530367753,4567.09131751931,3142413.02695637
85,20,5.92203991053365e-05,0.134716692441607,0.75565884486297,2046.83245721358,5.88338603228829e-05,0.155480095048248,0.953454579535591,2561.02601256793,2.84251248564462e-05,0.0645411141576638,0.361965061582821,980.266883992815,129.380143270406,865.973856186163,3193.59944162644,3205321.87662674,0.0188997905002281,57.0164306169743,500.528126705996,3576991.04952764
85,21,3.83470412252298e-06,0.00925221473843517,0.0594848642154589,2241.766511529,3.82040718422823e-06,0.0107572565762804,0.0754634855574513,2813.305891922,1.83660968179608e-06,0.00443108568565964,0.0284884622872819,1073.62238964988,7.7042742326258,57.9681446381253,243.592799483431,3383720.43110736,0.00106237857611245,3.42766340773831,34.3827762333568,3402453.60935822
85,22,3.3392945206417e-07,0.000347207394326296,0.00254525162502776,1673.85057507365,3.24777256699891e-07,0.000391940393738952,0.00314778303400628,2073.19885735597,1.59924993718927e-07,0.000166283927622433,0.00121896699638544,801.637209176003,0.376675676290872,3.09400154382595,14.1994884949975,2825903.21280386,0.000141808109325003,0.194642898664106,2.23864651858824,3962177.98913645
85,23,3.57137805392815e-08,1.17244250122372e-05,9.30491783707397e-05,1117.21918640316,3.4628836010822e-08,1.2993458567289e-05,0.000113400776905959,1374.37098946819,1.71039734466079e-08,5.6150385253669e-06,4.45629287594692e-05,535.056404651105,0.0154537663374135,0.13491428282248,0.653570259205239,2036270.79264904,2.74790892243765e-05,0.0115817648691705,0.144976005934022,4753351.5999654
85,24,2.45445284296207e-09,3.87086375955629e-07,3.13621282165027e-06,764.520716203489,2.37592877937104e-09,4.26673512959624e-07,3.80851836259457e-06,939.155446643272,1.17548170491744e-09,1.85382642228958e-07,1.50198884626547e-06,366.142750385518,0.000542284634184958,0.0049376160835263,0.0248105401958184,1513597.75395721,3.06331822691746e-06,0.000616505715919948,0.00789981517930081,5276982.38831028
85,25,1.40009075631493e-10,1.46483906879104e-08,1.21478546197233e-07,526.635437443779,1.36710055880149e-10,1.63440030883936e-08,1.49299515614237e-07,647.44110879688,6.70528697845099e-11,7.0153783169454e-09,5.81782652517029e-08,252.215202844579,1.63796597222517e-05,0.000155015820045224,0.000808480096482183,1030182.9730977,1.836293627756e-07,2.47089135812374e-05,0.000324254444215352,3768115.73382382
86,1,2.517994496513,0.0114626773858654,0.000114709071382803,2.80257334507858e-07,42.0504855483571,0.191732328189556,0.00218197886343414,5.39986557471314e-06,42.1186714051655,0.191737012494378,0.00191874672143033,4.68788418615318e-06,665.201892329635,8.79195607086232,0.0729729152928227,0.000122135795630637,31110.2923783461,141.314939028877,2.16984158478081,0.0149228013950695
