"age_group","outcome","week_no","cases"
21,"death",154,0
21,"death",155,0
21,"death",156,0
22,"death",105,0.115208612478205
22,"death",106,0.09219122233277
22,"death",107,0.0763194427567102
22,"death",108,0.0648976421868596
22,"death",109,0.0566997178142467
22,"death",110,0.0509248033819648
22,"death",111,0.047048167184092
22,"death",112,0.0447418861277099
22,"death",113,0.0438286853445193
22,"death",114,0.0442592921132504
22,"death",115,0.0461092415054967
22,"death",116,0.049595213984275
22,"death",117,0.0551152789656859
22,"death",118,0.0633230752439469
22,"death",119,0.0752546293622264
22,"death",120,0.0925408080236916
22,"death",121,0.117762636066866
22,"death",122,0.155047889721386
22,"death",123,0.211075958352435
22,"death",124,0.296766290281735
22,"death",125,0.430076455603489
22,"death",126,0.640477559883268
22,"death",127,0.975566581089772
22,"death",128,1.50915548613058
22,"death",129,2.34623824464143
22,"death",130,3.61094040402394
22,"death",131,5.39116121223033
22,"death",132,7.62125542905461
22,"death",133,9.95722044404437
22,"death",134,11.8088070222814
22,"death",135,12.6288336402371
22,"death",136,12.2488273892606
22,"death",137,10.9338764216489
22,"death",138,9.15123052237442
22,"death",139,7.31460640041684
22,"death",140,5.67270476701384
22,"death",141,4.32248047243419
22,"death",142,3.26674027433586
22,"death",143,2.46543592391251
22,"death",144,1.86699805054648
22,"death",145,1.42322352004288
22,"death",146,1.09445633871733
22,"death",147,0.850116094888223
22,"death",148,0.667439905839546
22,"death",149,0.52980642904109
22,"death",150,0.425193506175438
22,"death",151,0.344934012566892
22,"death",152,0.282774202431722
22,"death",153,0.234185003404745
22,"death",154,0.195867718868803
22,"death",155,0.165402753667053
22,"death",156,0.14100106053271
23,"death",105,0.110810099058784
23,"death",106,0.0879084292754544
23,"death",107,0.0721560288054117
23,"death",108,0.0608585973386324
23,"death",109,0.0527575930859492
23,"death",110,0.0470313460032845
23,"death",111,0.0431405503257983
23,"death",112,0.0407439489517431
23,"death",113,0.039648434033699
23,"death",114,0.0397830038389912
23,"death",115,0.041191631076965
23,"death",116,0.0440441734179243
23,"death",117,0.0486684265499115
23,"death",118,0.0556113875734503
23,"death",119,0.0657452060668707
23,"death",120,0.0804453863517847
23,"death",121,0.101889243775335
23,"death",122,0.133557421260044
23,"death",123,0.181079630174517
23,"death",124,0.253659303761015
23,"death",125,0.366446535921738
23,"death",126,0.544372088381299
23,"death",127,0.827933356695689
23,"death",128,1.28065923589727
23,"death",129,1.99504517147267
23,"death",130,3.08640340871923
23,"death",131,4.65301116509549
23,"death",132,6.68208945919157
23,"death",133,8.93156382583674
23,"death",134,10.9121494713911
23,"death",135,12.0847253518042
23,"death",136,12.1637758242345
23,"death",137,11.2531527271074
23,"death",138,9.71945640519607
23,"death",139,7.96725996337478
23,"death",140,6.29211804070983
23,"death",141,4.84836957906791
23,"death",142,3.6820981695273
23,"death",143,2.7776949209351
23,"death",144,2.09366612072384
23,"death",145,1.58351720481023
23,"death",146,1.20543896497063
23,"death",147,0.925473642968521
23,"death",148,0.717533060181517
23,"death",149,0.562207436729731
23,"death",150,0.445316680717978
23,"death",151,0.35659834820666
23,"death",152,0.288651113601064
23,"death",153,0.236133733031264
23,"death",154,0.195177957489064
23,"death",155,0.162966545149841
23,"death",156,0.137433175290447
24,"death",105,0.273239003189294
24,"death",106,0.216157370381021
24,"death",107,0.176955983302405
24,"death",108,0.148872944846176
24,"death",109,0.128747393006568
24,"death",110,0.114515186548706
24,"death",111,0.104820283645129
24,"death",112,0.0988019450349798
24,"death",113,0.0959679255799393
24,"death",114,0.0961271918912191
24,"death",115,0.0993694797275407
24,"death",116,0.10608896088798
24,"death",117,0.11705892778078
24,"death",118,0.133576333233458
24,"death",119,0.157712669378272
24,"death",120,0.192736323834342
24,"death",121,0.243819894641793
24,"death",122,0.319228139603447
24,"death",123,0.432319891584573
24,"death",124,0.604917628424078
24,"death",125,0.872915372172296
24,"death",126,1.29533284981671
24,"death",127,1.96797352760383
24,"death",128,3.04105888901811
24,"death",129,4.73336453892581
24,"death",130,7.31830348896765
24,"death",131,11.0318059975566
24,"death",132,15.8546320368011
24,"death",133,21.2375383336943
24,"death",134,26.0528959989341
24,"death",135,29.0346997403224
24,"death",136,29.4686933570233
24,"death",137,27.5255390803959
24,"death",138,24.0095649646232
24,"death",139,19.8616393100498
24,"death",140,15.8065566683584
24,"death",141,12.2511115655489
24,"death",142,9.34081602360431
24,"death",143,7.0617647623691
24,"death",144,5.32622415127035
24,"death",145,4.02623962390657
24,"death",146,3.0605924615633
24,"death",147,2.34503165242624
24,"death",148,1.81381142212081
24,"death",149,1.41752238671941
24,"death",150,1.11984298377188
24,"death",151,0.894395189833888
24,"death",152,0.722126497949087
24,"death",153,0.589286034251257
24,"death",154,0.485923652091624
24,"death",155,0.404803498728874
24,"death",156,0.340628419072511
25,"death",105,0.392033573620424
25,"death",106,0.309989003945805
25,"death",107,0.253672969936859
25,"death",108,0.213339384269893
25,"death",109,0.184439917946979
25,"death",110,0.164005086267208
25,"death",111,0.150084318972338
25,"death",112,0.141439342407784
25,"death",113,0.137361473299221
25,"death",114,0.137574586571578
25,"death",115,0.142205407218112
25,"death",116,0.151817114765706
25,"death",117,0.167516089585825
25,"death",118,0.191158729338009
25,"death",119,0.225710533720848
25,"death",120,0.275850672094915
25,"death",121,0.348984435093813
25,"death",122,0.456943597893859
25,"death",123,0.618851736448976
25,"death",124,0.865947016136822
25,"death",125,1.24960920393116
25,"death",126,1.85432251811254
25,"death",127,2.81724092880765
25,"death",128,4.35348618159709
25,"death",129,6.77654607431658
25,"death",130,10.4787172918126
25,"death",131,15.7997355504587
25,"death",132,22.7150630138
25,"death",133,30.4403806921206
25,"death",134,37.3586590577831
25,"death",135,41.6493777981077
25,"death",136,42.281782985795
25,"death",137,39.4977387108993
25,"death",138,34.4523187544282
25,"death",139,28.4982353732081
25,"death",140,22.6776234059935
25,"death",141,17.5750586653902
25,"death",142,13.3992741239871
25,"death",143,10.129887936269
25,"death",144,7.64058829984033
25,"death",145,5.77619523270838
25,"death",146,4.39134245988323
25,"death",147,3.36511154699131
25,"death",148,2.60318960662167
25,"death",149,2.03472370654894
25,"death",150,1.60764114238816
25,"death",151,1.28412986279934
25,"death",152,1.03687993919264
25,"death",153,0.846180305243342
25,"death",154,0.697766845690434
25,"death",155,0.581265262550737
25,"death",156,0.489079669421369
1,"hosp",105,2.47049989221511
1,"hosp",106,2.00711950648592
1,"hosp",107,1.68970192091177
1,"hosp",108,1.45900936056627
1,"hosp",109,1.29272615049365
1,"hosp",110,1.17623444177251
1,"hosp",111,1.0999350072526
1,"hosp",112,1.05798276766416
1,"hosp",113,1.04758077713769
1,"hosp",114,1.06870165431237
1,"hosp",115,1.12420534364756
1,"hosp",116,1.22040169321893
1,"hosp",117,1.36820193677303
1,"hosp",118,1.58514222291633
1,"hosp",119,1.89878477896451
1,"hosp",120,2.35237287963796
1,"hosp",121,3.01423981018933
1,"hosp",122,3.99351066381283
1,"hosp",123,5.46629685677996
1,"hosp",124,7.7189959763365
1,"hosp",125,11.2179963169891
1,"hosp",126,16.7152375416379
1,"hosp",127,25.386882584627
1,"hosp",128,38.9513895334534
1,"hosp",129,59.5732289132367
1,"hosp",130,89.1056296486643
1,"hosp",131,127.123383135148
1,"hosp",132,168.188748128924
1,"hosp",133,201.417976836471
1,"hosp",134,215.854689171203
1,"hosp",135,208.245476597328
1,"hosp",136,184.464574785972
1,"hosp",137,153.799876188929
1,"hosp",138,123.442086593497
1,"hosp",139,97.0003263895243
1,"hosp",140,75.4799225545487
1,"hosp",141,58.5844418468336
1,"hosp",142,45.5597112306402
1,"hosp",143,35.5993914493947
1,"hosp",144,27.9979222403112
1,"hosp",145,22.1870960197817
1,"hosp",146,17.7274168173926
1,"hosp",147,14.2859198173817
1,"hosp",148,11.6129812351437
1,"hosp",149,9.5223253024643
1,"hosp",150,7.8750938803226
1,"hosp",151,6.56763877293706
1,"hosp",152,5.52236115971814
1,"hosp",153,4.68091707425982
1,"hosp",154,3.99920960832213
1,"hosp",155,3.44370954969187
1,"hosp",156,2.98875507721356
2,"hosp",105,5.58570602879535
2,"hosp",106,4.54199818453506
2,"hosp",107,3.82029625337341
2,"hosp",108,3.29503205168688
2,"hosp",109,2.91520090795386
2,"hosp",110,2.64768503807837
2,"hosp",111,2.47069023946014
2,"hosp",112,2.37080675816682
2,"hosp",113,2.34140410110358
2,"hosp",114,2.38197685438731
2,"hosp",115,2.4983557697643
2,"hosp",116,2.70388155656786
2,"hosp",117,3.02184466000462
2,"hosp",118,3.48979003671044
2,"hosp",119,4.16675692596976
2,"hosp",120,5.14530550279951
2,"hosp",121,6.57149390896995
2,"hosp",122,8.67814169583193
2,"hosp",123,11.8401648904123
2,"hosp",124,16.6657103326025
2,"hosp",125,24.1421096782117
2,"hosp",126,35.8550837625966
2,"hosp",127,54.271837768582
2,"hosp",128,82.9671168060944
2,"hosp",129,126.37043373141
2,"hosp",130,188.082122883196
2,"hosp",131,266.636480049902
2,"hosp",132,349.820506226193
2,"hosp",133,414.298321095929
2,"hosp",134,437.79305076472
2,"hosp",135,415.595229496872
2,"hosp",136,362.257565928249
2,"hosp",137,298.071814351535
2,"hosp",138,237.33789181522
2,"hosp",139,186.184253199941
2,"hosp",140,145.491754093069
2,"hosp",141,113.936572389795
2,"hosp",142,89.684689955192
2,"hosp",143,71.0583409135695
2,"hosp",144,56.7060946079682
2,"hosp",145,45.5911794377184
2,"hosp",146,36.9325407918388
2,"hosp",147,30.1448203087166
2,"hosp",148,24.7891851695938
2,"hosp",149,20.5357875118462
2,"hosp",150,17.1358024035218
2,"hosp",151,14.4007517702734
2,"hosp",152,12.1872246829744
2,"hosp",153,10.3855661895131
2,"hosp",154,8.91148547549749
2,"hosp",155,7.69981719828805
2,"hosp",156,6.6998754945391
3,"hosp",105,4.5613268953881
3,"hosp",106,3.72695504551369
3,"hosp",107,3.1454717802179
3,"hosp",108,2.72052827043005
